data,hora,lado,nivel,dist_nivel,usou_domingo,decisao_ia,confianca,motivo
2025-07-09,12:16,SHORT,22962.75,5.00,False,RECUSA,0.62,"Toque com distância de 5pt além da linha indica rompimento forte e não simples pavio de rejeição, reduzindo qualidade do sinal de reversão."
2025-07-09,12:18,SHORT,22962.75,2.00,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), toque com distância pequena (2pt) e fechamento claramente abaixo da linha mostrando rejeição, em horário líquido (12:18 ET) de meio de semana."
2025-07-09,12:22,SHORT,22962.75,2.25,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (RTH, mais confiável que Globex), horário líquido (12:22 ET), distância pequena (2.25pt) e fechamento já abaixo da linha confirmando rejeição."
2025-07-09,12:26,SHORT,22962.75,1.25,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (RTH, mais confiável), toque próximo à linha (1.25pt) com fechamento abaixo dela indicando rejeição válida, e horário dentro do pregão regular em dia útil normal."
2025-07-10,10:02,LONG,22919.75,5.25,False,RECUSA,0.65,"Distância de 5,25pt do nível é grande demais, indicando rejeição pouco precisa e maior risco de falso sinal."
2025-07-10,10:05,LONG,22919.75,1.25,False,ACEITA,0.72,"Nível de dia anterior (RTH, não Globex), toque próximo (1.25pt) com fechamento acima da linha confirmando rejeição, horário dentro da sessão regular ativa."
2025-07-10,10:09,LONG,22919.75,8.75,False,RECUSA,0.68,"Distância de 8.75pt do nível é muito grande, indicando que o toque não foi uma rejeição precisa da linha, mas sim uma invasão profunda que reduz a qualidade do sinal de reversão."
2025-07-10,10:27,LONG,22919.75,4.50,False,RECUSA,0.65,"Distância de 4.50pt até a linha é grande demais, indicando rejeição pouco precisa e maior risco de falso sinal."
2025-07-10,10:29,LONG,22919.75,14.75,False,RECUSA,0.68,"Distância de 14,75pt até a linha é excessiva (maior que o próprio stop de 12,5pt), indicando toque impreciso e rejeição pouco confiável, mesmo sendo nível de dia anterior em horário regular."
2025-07-11,09:30,LONG,22901.25,12.75,False,RECUSA,0.68,"Distância de 12.75pt até a linha é excessiva (quase igual ao stop de 12.5pt), indicando toque impreciso e maior risco de falso rompimento, além de ser sexta-feira com abertura logo às 09:30, horário de maior ruído/volatilidade inicial."
2025-07-14,09:43,SHORT,22890.50,12.00,True,RECUSA,0.7,"Nível de domingo à noite (Globex) é mais espúrio, e já são 09:43 ET, fora da janela de abertura, reduzindo a confiabilidade do sinal."
2025-07-16,09:30,LONG,23069.25,5.25,False,RECUSA,0.65,"Toque às 09:30 coincide com abertura do RTH, período de alta volatilidade e falsos rompimentos; distância de 5.25pt além da linha sugere que o preço já invadiu significativamente antes da rejeição, reduzindo a qualidade do sinal de reversão."
2025-07-16,15:00,LONG,23069.25,3.50,False,RECUSA,0.65,"Sinal às 15:00 ET, próximo do fechamento do RTH, com distância de rejeição de 3.5pt insuficiente para confirmar reversão sólida antes do fim de sessão."
2025-07-16,15:03,LONG,23069.25,7.00,False,RECUSA,0.65,"Distância de 7pt até o nível é grande, indicando rejeição pouco precisa na linha; horário (15h ET) já próximo do fechamento RTH reduz qualidade do sinal."
2025-07-16,15:27,LONG,23069.25,1.25,False,ACEITA,0.68,"Toque preciso (1.25pt) na mínima do dia anterior (RTH, nível confiável), com fechamento acima da linha confirmando rejeição, dentro do horário líquido da tarde."
2025-07-16,15:38,LONG,23069.25,3.00,False,ACEITA,0.68,"Nível é a mínima do dia anterior (RTH, não Globex), horário dentro do pregão regular, distância de toque pequena (3pt) e vela fechou 3pt acima da linha mostrando rejeição clara."
2025-07-17,09:41,SHORT,23100.00,3.50,False,ACEITA,0.68,"Nível é máxima do dia anterior (não Globex), horário dentro da sessão regular ativa, rejeição clara com fechamento 3.5pt abaixo do nível tocado."
2025-07-18,09:31,SHORT,23279.75,3.75,False,ACEITA,0.68,"Nível é máxima do dia anterior (RTH, mais confiável que Globex), toque com distância pequena (3.75pt) e vela fechou 3.75pt abaixo do nível, mostrando rejeição clara logo na abertura, horário de boa liquidez."
2025-07-18,09:37,SHORT,23279.75,7.25,False,RECUSA,0.65,"Distância de 7,25pt até a linha é excessiva, indicando toque impreciso e rejeição pouco confiável, mesmo com fechamento abaixo do nível."
2025-07-18,09:40,SHORT,23279.75,5.00,False,ACEITA,0.65,"Nível é da máxima do dia anterior (RTH, mais confiável que Globex), toque com rejeição clara (5pt de distância e fechamento 5pt abaixo do nível), horário dentro da sessão regular ativa (09:40 ET)."
2025-07-18,09:42,SHORT,23279.75,5.25,False,RECUSA,0.62,"Distância de 5.25pt do nível é grande demais, indicando toque pouco preciso e rejeição fraca na sexta-feira."
2025-07-18,09:44,SHORT,23279.75,4.75,False,ACEITA,0.68,"Nível é da máxima RTH do dia anterior (mais confiável que Globex), toque em horário líquido da manhã, rejeição clara com fechamento 4.75pt abaixo da linha."
2025-07-18,09:46,SHORT,23279.75,8.75,False,RECUSA,0.65,"Distância de 8.75pt até a linha é grande, indicando toque pouco preciso/rejeição fraca na referência, reduzindo qualidade do sinal apesar do horário favorável."
2025-07-18,10:01,SHORT,23279.75,10.00,False,RECUSA,0.65,"Distância de 10pt do nível é excessiva, indicando rompimento forte e não uma rejeição limpa na linha, mesmo com fechamento abaixo do toque."
2025-07-22,09:46,LONG,23249.75,5.00,False,ACEITA,0.68,"Nível é o dia anterior RTH (mais confiável que Globex), horário dentro da janela ativa da manhã, e a vela fechou 5pt acima da linha mostrando rejeição clara."
2025-07-22,14:57,LONG,23249.75,1.00,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), toque próximo à linha (1pt) com fechamento acima dela indicando rejeição clara, e horário dentro do pregão regular em dia útil normal."
2025-07-22,15:38,LONG,23249.75,0.75,False,ACEITA,0.72,"Toque preciso (0,75pt) no nível RTH do dia anterior, em horário líquido (15:38 ET), com fechamento da vela rejeitando acima da linha, confirmando reversão válida."
2025-07-24,10:13,SHORT,23323.75,12.75,False,RECUSA,0.65,"Distância excessiva (12.75pt) além da linha antes da rejeição, sugerindo toque espúrio e sinal menos confiável apesar do fechamento forte de volta."
2025-07-24,10:16,SHORT,23323.75,1.50,False,ACEITA,0.72,"Nível é máx/mín do dia anterior (RTH, mais confiável que Globex), horário dentro da sessão regular ativa, distância de toque pequena (1.5pt) e fechamento da vela já rejeitando abaixo da linha, confirmando reversão."
2025-07-25,11:24,SHORT,23424.50,7.50,False,RECUSA,0.65,"Distância de 7,5pt até a linha é excessiva, indicando rejeição fraca/pouco precisa no nível, apesar de ser dia anterior normal (não Globex) e sexta com horário aceitável."
2025-07-25,11:29,SHORT,23424.50,2.25,False,ACEITA,0.68,"Nível é a máxima do dia anterior (RTH, mais confiável que Globex), toque com distância pequena (2.25pt) e vela fecha rejeitando bem abaixo da linha, dentro do horário líquido de sexta-feira."
2025-07-25,11:32,SHORT,23424.50,5.00,False,RECUSA,0.6,"Distância de 5pt do nível é grande demais, indicando rejeição fraca e pouco precisa na linha, além do horário (11:32 ET) já estar fora da janela mais forte de reversão da abertura, aumentando risco de sinal espúrio numa sexta-feira de baixa liquidez."
2025-07-25,11:34,SHORT,23424.50,6.50,False,RECUSA,0.65,"Distância de 6,5pt do nível é excessiva para uma rejeição limpa, indicando penetração profunda e sinal menos confiável, apesar de ser dia útil e nível de dia anterior (não Globex)."
2025-07-25,11:51,SHORT,23424.50,3.50,False,RECUSA,0.62,"Distância de 3.5pt é muito folgada da linha, indicando rejeição fraca e pouca precisão no toque, além de ser sexta com liquidez tipicamente mais errática à tarde."
2025-07-25,11:54,SHORT,23424.50,2.00,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (mais confiável que Globex), toque próximo à linha (2pt) com fechamento rejeitando abaixo do nível, horário de sessão regular líquido, sem ser sexta tarde de baixa liquidez."
2025-07-25,12:03,SHORT,23424.50,4.75,False,RECUSA,0.62,"Distância de 4.75pt até a linha é grande, indicando rejeição fraca/imprecisa no toque; sexta à tarde tende a ter menor confiabilidade por menor liquidez/participação institucional."
2025-07-25,15:53,SHORT,23424.50,0.75,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável), toque bem próximo à linha (0.75pt) e fechamento da vela já abaixo do nível, indicando rejeição clara."
2025-07-25,15:57,SHORT,23424.50,4.00,False,RECUSA,0.65,"Sinal às 15:57 ET, muito próximo do fechamento do RTH (16:00), baixa liquidez residual e risco de movimento errático de fechamento apesar da rejeição válida no nível."
2025-07-25,15:59,SHORT,23424.50,1.25,False,RECUSA,0.68,"Sinal às 15:59 ET (fechamento próximo do RTH em sexta), horário de baixa liquidez/alto ruído com risco de reversão fake antes do fim de semana; rejeição fraca (apenas 1,25pt e fechamento a 1,25pt do nível) não confirma força suficiente."
2025-07-28,09:46,LONG,23504.00,8.75,True,RECUSA,0.68,"Nível de domingo/Globex (mais espúrio) combinado com distância grande do toque à linha (8.75pt) reduz a qualidade da rejeição, apesar do horário e dia favoráveis."
2025-07-28,09:48,LONG,23504.00,1.75,True,RECUSA,0.68,"Segunda-feira com nível de Globex (mais espúrio) e sinal já fora da janela de abertura, aumentando risco de falso rompimento."
2025-07-28,09:52,LONG,23504.00,7.25,True,RECUSA,0.7,"Nível de domingo à noite (Globex) é mais espúrio, distância de toque grande (7.25pt) e já é meio da manhã de segunda, reduzindo a confiabilidade da rejeição."
2025-07-28,09:55,LONG,23504.00,2.50,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, e mesmo com fechamento acima da linha, a combinação de horário já dentro do pregão regular (09:55 ET) com origem Globex reduz a confiabilidade do sinal."
2025-07-28,09:58,LONG,23504.00,4.75,True,RECUSA,0.68,"Nível de domingo/Globex é mais espúrio, horário já dentro do pregão regular (09:58 ET) com distância de toque considerável (4.75pt), aumentando risco de falso rompimento sem a força de um nível de dia anterior."
2025-07-28,10:04,LONG,23504.00,8.50,True,RECUSA,0.68,"Nível de Globex (domingo à noite) é mais espúrio, e às 10:04 ET já estamos fora da abertura, com distância de toque grande (8.5pt) sugerindo pavio exagerado e rejeição menos confiável."
2025-07-28,10:13,LONG,23504.00,6.25,True,RECUSA,0.68,"Nível de Globex (mais espúrio) em segunda-feira, com toque em horário já fora do início da sessão regular (10:13 ET) e distância de 6.25pt até a linha, sugerindo rompimento menos limpo e maior risco de falso sinal."
2025-07-28,10:15,LONG,23504.00,12.25,True,RECUSA,0.72,"Nível é range de domingo à noite (Globex, mais espúrio) e distância de 12.25pt do toque à linha é excessiva, indicando rompimento/pavio longo em vez de rejeição precisa; sinal de baixa qualidade."
2025-07-28,10:19,LONG,23504.00,7.50,True,RECUSA,0.68,"Nível de Globex (mais espúrio) tocado numa segunda-feira às 10:19 ET, já fora do horário de abertura, com distância de 7.5pt até a linha, indicando rejeição fraca e pouco confiável para reversão."
2025-07-28,10:24,LONG,23504.00,0.75,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, e horário 10:24 ET já foge do overnight/abertura, reduzindo confiabilidade da rejeição apesar da proximidade ao nível."
2025-07-28,10:32,LONG,23504.00,1.50,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário já fora da abertura (10:32 ET) e rejeição fraca com fechamento apenas 1.5pt acima da linha, sem margem de segurança."
2025-07-28,10:42,LONG,23504.00,12.75,True,RECUSA,0.72,"Nível de Globex (mais espúrio) com distância excessiva de 12.75pt entre toque e linha, indicando rejeição pouco precisa e menor confiabilidade do sinal."
2025-07-28,10:48,LONG,23504.00,1.25,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio e o sinal ocorre já na sessão regular avançada (10:48 ET), fora da janela de abertura, reduzindo a confiabilidade do teste do nível apesar da proximidade de 1.25pt."
2025-07-28,12:22,LONG,23504.00,0.50,True,RECUSA,0.72,"Nível Globex de domingo é mais espúrio e o horário (12:22 ET) já está fora da janela de maior liquidez/abertura, reduzindo a qualidade da rejeição apesar da distância pequena."
2025-07-29,10:54,SHORT,23529.00,6.25,False,ACEITA,0.68,"Nível é máxima do dia anterior (RTH, mais confiável que Globex), horário dentro do pregão regular, distância de 6.25pt e fechamento 6.25pt abaixo do nível mostram rejeição clara da linha."
2025-07-29,10:57,SHORT,23529.00,2.50,False,ACEITA,0.68,"Nível é máxima do dia anterior (RTH, mais confiável que Globex), toque com boa rejeição (2.5pt além da linha) e fechamento já 2.5pt abaixo do nível, dentro do horário líquido da manhã em dia de semana normal (terça)."
2025-07-29,11:00,SHORT,23529.00,0.75,False,ACEITA,0.72,"Toque preciso (0,75pt) na máxima do dia anterior (RTH, nível confiável), com vela fechando abaixo da linha confirmando rejeição, em horário de liquidez razoável (11h ET, terça-feira)."
2025-07-29,11:04,SHORT,23529.00,2.50,False,ACEITA,0.68,"Nível é o dia anterior RTH (mais confiável que Globex), terça em horário líquido (11:04 ET), toque com pequena penetração de 2,5pt e fechamento já 2,5pt abaixo da linha mostrando rejeição clara."
2025-07-29,11:11,SHORT,23529.00,4.50,False,RECUSA,0.6,"Distância de 4.5pt até a linha é grande, indicando rejeição pouco precisa e maior risco de sinal espúrio."
2025-07-29,11:13,SHORT,23529.00,10.50,False,RECUSA,0.68,"Distância de 10.5pt até o nível é excessiva, indicando toque pouco preciso e menor probabilidade de rejeição limpa, apesar do fechamento abaixo da linha."
2025-07-29,11:43,LONG,23436.75,5.50,False,RECUSA,0.65,"Distância de 5.50pt até a linha é grande demais para caracterizar rejeição precisa do nível; toque impreciso reduz confiabilidade do sinal, além de ocorrer em horário de meio de sessão (11:43 ET) sem contexto de Globex."
2025-07-29,15:41,LONG,23436.75,3.50,False,RECUSA,0.62,"Distância de 3.5pt até a linha é grande demais para caracterizar um toque/rejeição limpa, mesmo com nível de RTH válido e fechamento acima da linha."
2025-07-29,15:57,LONG,23436.75,2.25,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), distância de toque pequena (2.25pt) e fechamento claramente acima da linha mostrando rejeição válida, dentro do horário líquido de terça-feira."
2025-07-30,15:03,LONG,23421.25,1.00,False,ACEITA,0.72,"Toque preciso (1pt) na mínima do dia anterior (RTH, nível confiável), horário líquido da tarde e vela fechando acima da linha confirmando rejeição."
2025-07-30,15:13,LONG,23421.25,4.75,False,ACEITA,0.68,"Nível é a mínima do dia anterior (RTH, mais confiável que Globex), horário líquido (15:13 ET), toque com rejeição clara e distância de 4.75pt razoável até a linha, fechamento acima do nível confirma reversão."
