data,hora,lado,dist_nivel,contratos,trail_mult,be_lock_frac,confianca,motivo
2025-06-30,15:30,SHORT,3.25,4,0.8,0.8,0.55,"Sinal SHORT em range de domingo (Globex) com dist_nivel=3.25pt. Qualidade moderada-baixa: (1) nível de domingo é mais espúrio/frágil, menor relevância que RTH; (2) distância de 3.25pt é significativa, não é toque fino; (3) horário 15:30 ET é final de dia com menor volume. Reduz contratos para 4 (vs padrão 5) + trail_mult menor (0.8 vs 1.0) pra travar ganho mais cedo e proteger contra reversão. be_lock_frac sobe para 0.80 pra garantir mais do MFE quando breakeven ativa, compensando o risco maior do nível frágil de domingo."
2025-06-30,15:32,SHORT,4.25,4,0.8,0.8,0.55,"SHORT em topo de range Globex domingo (nível mais espúrio), distância 4.25pt moderada, segunda-feira 15:32 (fim de sessão, volatilidade decrescente). Reduz contratos (4 vs padrão 5), trailing mais conservador (0.8x = protege ganho antes) e lock_frac mais alto (0.8 = maior proteção no breakeven) por menor confiança no setup."
2025-06-30,15:36,SHORT,1.25,4,0.8,0.8,0.55,"Sinal SHORT em seg (RTH), mas originário de range Globex (domingo) - qualidade média. Toque próximo (1.25pt), favorável. Horário 15:36 ET está no final da sessão RTH, reduz probabilidade. Nível de domingo tende a ser menos relevante em RTH. Reduzido para 4 contratos (vs padrão 5), trailing mais apertado (0.8x = ~1.4pt) e be_lock mais alto (0.8) para travar ganho cedo. Confiança 0.55 reflete incerteza com origem Globex."
2025-06-30,15:38,SHORT,9.75,3,0.8,0.85,0.45,"Sinal de qualidade BAIXA: nível de domingo/Globex é intrinsecamente mais espúrio e menos confiável que RTH; distância de 9.75pt é significativa (toque longe da linha exata); horário 15:38 ET é final de sessão (menos volume, mais ruído). Reduzidos contratos (3 vs 5 padrão), trailing mais apertado (0.8 vs 1.0) para travar ganho antes de eventual reversão, e be_lock_frac mais alto (0.85) para máxima proteção quando breakeven ativa. Confiança baixa (0.45) reflete todos esses fatores de risco acumulados."
2025-06-30,15:40,SHORT,6.75,4,0.8,0.8,0.55,"Nível de domingo/Globex é menos confiável (maior ruído, liquidez limitada). Distância de 6.75pt é grande demais pra um toque ""limpo"" — sugere que o preço não tocou exatamente a linha, mas se aproximou. Hora 15:40 ET é fora do melhor horário de volatilidade (close próximo). Reduz contratos (4 em vez de 5), aperta trailing (0.8 em vez de 1.0) e aumenta proteção no BE (0.80 em vez de 0.75) pra proteger ganho mais cedo em sinal de qualidade média."
2025-07-01,09:44,LONG,8.00,5,1.0,0.75,0.7,"Terça-feira, RTH, máx/mín do dia anterior (nível de boa qualidade). Horário 09:44 ET é ainda cedo no pregão, bom para reversões. Porém, dist_nivel de 8pt é significativa — não foi um toque perfeito na linha. Confiança moderada: mantém padrão (5 contratos, 1,0 trail, 0,75 be_lock) sem agredir."
2025-07-01,10:23,LONG,9.50,5,1.0,0.75,0.7,"Sinal LONG em terça-feira (dia de semana normal), horário RTH regular (10:23 ET). Nível de máx/mín do dia anterior = origem legítima. Distância de 9.50pt é MODERADA (não toque perfeito, mas aceitável). Sem razão pra desviar do padrão — mantém risco/retorno balanceado. Confiança 0.7 reflete a distância moderada (não excelente)."
2025-07-01,10:26,LONG,7.00,5,1.0,0.75,0.75,"Sinal LONG em terça-feira às 10:26 ET (horário RTH normal), nível de reversão originado de máx/mín do dia anterior (líquido e confiável). Distância de 7pt até a linha é moderada — não é um toque perfeito, mas também não é especulativo. Mantém perfil padrão: 5 contratos, trailing 1,0x (1,75pt) e lock de 75% do MFE no breakeven. Risco/retorno balanceado para o contexto."
2025-07-02,11:06,SHORT,8.00,5,1.0,0.75,0.7,"SHORT em quarta-feira, 11:06 ET (meio da sessão RTH, liquidez normal). Nível vem de máx/mín do dia anterior (RTH) — origem solida. Distância de 8pt é moderada — não é um toque perfeito, mas também não é ruim. Contexto favorável: quarta em horário normal, sem pressão de fim de semana ou Globex. Mantém padrão conservador 5/1.0/0.75 pela qualidade intermediária do sinal (8pt de folga é notável)."
2025-07-02,11:10,SHORT,15.00,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira às 11:10 ET. Nível de máx/mín RTH (origem legítima). Distância de 15pt até a linha é moderada — não é toque perfeito, mas também não é muito solto. Horário dentro do RTH, meio da semana com boa liquidez. Sem razão clara pra sair dos padrões defensivos, mas também sem bandeira vermelha que justifique ser muito apertado. Mantém contratos padrão (5), trailing padrão (1,0) e lock de ganho conservador (0,75)."
2025-07-02,12:26,SHORT,10.25,5,1.0,0.75,0.7,"SHORT em topo, quarta à tarde (12:26 ET), nível RTH do dia anterior. Dist_nivel de 10.25pt é MODERADA — nem toque cerrado demais (alta qualidade) nem muito longe (sinais fraco). Horário é bom (meio do RTH). Sem razão pra desviar dos padrões — mantém 5 contratos, trailing normal (1,0), proteção padrão no BE (0,75)."
2025-07-02,12:40,SHORT,5.00,5,1.0,0.75,0.75,"SHORT em RTH normal (quarta, 12:40 ET). Nível de max/min do dia anterior = contexto sólido. Distância de 5pt é aceitável — não é toque perfeito, mas também não é ruim. Horário midday em dia de semana normal (não próximo a folga). Usa padrão 5 contratos + trailing padrão (1,0) pois não há razão concreta pra desviar. Be_lock_frac 0,75 mantém proteção apropriada sem apertar demais."
2025-07-02,12:43,SHORT,10.00,5,1.0,0.75,0.75,"SHORT em máx/mín dia anterior RTH, quarta (mid-week, bom volume), horário 12:43 ET (RTH firme). Distância 10pt é moderada — não é toque perfeito mas também não está longe demais. Mantém padrão: 5 contratos, trailing neutro 1,0x e be_lock 0,75 — sem sinais fortes pra agressividade ou proteção extra."
2025-07-02,13:01,SHORT,10.50,5,1.0,0.75,0.7,"SHORT em quarta-feira à tarde (13:01 ET), origem RTH normal (máx/mín do dia anterior). Distância de 10.50pt é moderada — não é um toque impecável, mas também não é especulativo. Horário e dia da semana são neutros/favoráveis. Mantém padrão conservador: contratos padrão (5), trailing normal (1,0) e proteção de BE moderada (0,75). Sinal de qualidade média — sem razão para agredir ou ser excessivamente defensivo."
2025-07-02,15:03,SHORT,5.25,5,1.0,0.75,0.65,"Quarta-feira, RTH normal, hora 15:03 (ainda no meio do pregão americano). Nível de máx/mín do dia anterior é suporte/resistência sólido. Porém, dist_nivel de 5.25pt indica um toque com ruído/distância moderada — não é um toque limpo. Qualidade média-boa, mantém padrão 5 contratos e trailing 1.0x, sem redução significativa mas sem agressividade extra."
2025-07-02,15:55,SHORT,2.00,5,1.0,0.75,0.7,"Quarta-feira, horário 15:55 ET (final de sessão RTH). Nível de máx/mín do dia anterior (RTH) — origem legítima. Distância de 2pt é moderada — não é toque perfeito, mas também não é especulativo. Sem fatores que justifiquem desvio significativo dos parâmetros padrão. Mantém-se conservador na confiança (0.70) pela hora tardinha da sessão."
2025-07-02,15:59,SHORT,1.50,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira (meio da semana, volatilidade normal). Nível de máx/mín RTH (origem confiável). Distância 1.50pt é razoável — não é toque perfeito mas está dentro do aceitável. Horário 15:59 ET é final de pregão RTH, boa liquidez mas pouco tempo até fechamento. Sem sinais de qualidade excepcionalmente alta ou baixa, mantém-se padrão com confiança moderada (0.70)."
2025-07-04,09:57,LONG,2.50,5,1.0,0.75,0.72,"Sinal LONG em sexta-feira RTH (09:57 ET), nível de máx/mín anterior, distância moderada (2,50pt). Qualidade média-alta: horário normal de mercado, nível de origem legítimo (não Globex), mas toque não está super próximo. Sem fatores de degradação forte. Mantém padrão: 5 contratos, trailing 1,75pt (mult 1,0), lock 0,75 do MFE."
2025-07-04,10:30,LONG,2.00,5,1.0,0.75,0.7,"Sexta-feira 10:30 ET, nível RTH normal (máx/mín do dia anterior). Toque a 2pt da linha = qualidade moderada (não é toque perfeito, mas aceitável). Sem motivos pra desviar do padrão equilibrado 5/1.0/0.75. Confiança 0.70 reflete a distância de 2pt e horário de meio de semana, sem anomalias que justifiquem agressividade ou defensiva extrema."
2025-07-04,10:52,LONG,4.25,5,1.0,0.75,0.72,"Sexta-feira (2025-07-04) pós-feriado (4 de julho), sinal LONG em máx/mín RTH do dia anterior. Distância de 4.25pt é moderada — não é um toque muito próximo da linha, o que reduz qualidade ligeiramente. Horário 10:52 ET é meio-manhã, fora dos picos de volatilidade extrema. Nível RTH normal (não Globex/domingo), portanto mais confiável. Mantém-se configuração padrão (5 contratos, trailing 1.75pt, lock 75%) porque o contexto não justifica desvios significativos. Confiança moderada-alta pela origem RTH, mas com pequeno desconto pela distância acima de ideal e dia pós-feriado (potencialmente menos volume)."
2025-07-04,11:04,LONG,4.25,5,1.0,0.75,0.72,"Sinal LONG em sexta-feira (dia da semana de qualidade moderada), horário 11:04 ET dentro do RTH normal. Nível é máx/mín do dia anterior — origem confiável. Distância de 4.25pt é moderada (nem muito próxima nem muito distante), o que mantém a qualidade mediana. Sem razão para desviar dos padrões: 5 contratos, trailing 1.0x (1.75pt), be_lock 0.75 — trade com confiança moderada-boa."
2025-07-04,11:07,LONG,5.75,5,1.0,0.75,0.72,"Sexta-feira 11:07 ET, nível RTH normal (máx/mín dia anterior), distância 5.75pt é moderada. Sinal de qualidade média — não é um toque superficial, mas também não é textbook. Horário está dentro do RTH regular. Mantém gestão padrão (5 contratos, trailing 1,75pt, lock 0,75) por não haver motivo forte pra desviar. Confiança 0,72 reflete a situação de meia-semana com certo afastamento da linha ideal."
2025-07-04,11:31,LONG,3.00,5,1.0,0.75,0.7,"Sexta-feira, horário RTH intermediário (11:31). Nível de máx/mín do dia anterior é setup sólido. Distância de 3pt é moderada — não é toque perfeito mas também não é nível fraco. Mantém padrão 5 contratos e trailing 1,0 (1,75pt) para deixar trade respirar um pouco em sexta, onde volatilidade tende a ser menor no meio do dia. Lock fraction padrão 0,75 protege bem o MFE sem apertar demais."
2025-07-04,11:41,LONG,2.75,5,1.0,0.75,0.72,"Sexta-feira 11:41 ET, nível de reversão em RTH (máx/mín anterior), dist_nivel 2.75pt é aceitável (toque limpo, sem excesso de barulho). Horário ainda dentro da fase ativa de sessão. Sem fatores de degradação graves. Uso padrão ajustado por confiança moderada: 5 contratos, trailing normal (1.0x = 1.75pt), lock de breakeven conservador (0.75)."
2025-07-04,12:00,LONG,4.00,5,1.0,0.75,0.7,"Sexta-feira, horário 12:00 ET (RTH normal). Nível de origem legítima (máx/mín dia anterior RTH). Distância de 4.00pt é moderada — não é toque perfeito, mas também não é longe demais. Confiança mediana: mantém padrão 5 contratos, trailing 1,0 e be_lock_frac 0,75. Dia de semana normal, sem premium de Globex/domingo, sem desconto por qualidade ruim do sinal."
2025-07-04,12:24,LONG,0.25,6,1.2,0.8,0.75,"Sexta-feira 12:24 ET, máx/mín RTH anterior (origem confiável), toque muito próximo (0.25pt dist). Sinal de boa qualidade: entrada precisão, nível normal RTH. Aumentar contratos (6) pelo toque exato, trail_mult 1.2 pra não apertar demais na segunda metade do dia, be_lock_frac 0.8 pra proteger ganho já que é sexta (menor volatilidade esperada após meio-dia)."
2025-07-07,09:34,LONG,8.25,4,0.8,0.8,0.62,"Sinal de qualidade moderada: toque a 8.25pt da linha é relativamente distante, e o nível vem de domingo à noite (Globex) — esses níveis tendem a ser menos confiáveis que toques em RTH. Segunda-feira às 09:34 ET já está dentro do horário normal, o que é positivo, mas o contexto do nível penaliza a confiança. Reduz contratos para 4 (menos risco) e usa trail_mult 0.8 (um pouco mais apertado) para proteger ganho antes, com be_lock_frac 0.8 para travar boa parte do MFE quando breakeven ativa."
2025-07-07,09:35,LONG,11.75,4,0.8,0.8,0.55,"Sinal de qualidade mediana-baixa: nível originário de domingo (Globex), menos confiável que RTH. Distância de 11.75pt é significativa, indicando toque impreciso. Segunda-feira, 09:35 ET está em horário RTH normal mas com menos momentum que abertura. Redução de contratos (4 vs 5 padrão) e trail mais apertado (0.8x) para proteger contra reversão rápida. be_lock_frac elevado (0.80) garante maior proteção quando breakeven ativa, compensando baixa qualidade do setup."
2025-07-07,10:15,LONG,3.00,4,0.8,0.8,0.55,"Nível de domingo/Globex (menos confiável), distância de 3pt é razoável, manhã de segunda (volatilidade ainda moderada). Reduz contratos (4 vs padrão 5) e trava ganho mais cedo (trail_mult 0.8 = trailing mais apertado, be_lock_frac 0.80 = mais proteção ao ativar breakeven). Confiança mediana-baixa reflete a origem do nível em Globex."
2025-07-07,10:35,LONG,4.75,4,0.8,0.8,0.55,"Sinal de domingo/Globex (menos confiável), dist_nivel 4.75pt (razoavelmente afastado), segunda-feira 10:35 ET (meio da sessão RTH). Redução em contratos (4 vs 5) e trailing mais apertado (0.8 vs 1.0) refletem qualidade moderada. be_lock_frac elevado (0.8) protege contra reversões bruscas típicas de níveis Globex. Confiança 0.55 = ligeiramente acima de neutro, mas com cautela."
2025-07-07,10:41,LONG,6.75,4,0.8,0.8,0.55,"Sinal de QUALIDADE MODERADA-BAIXA: nível originário de domingo/Globex (menos confiável), distância de 6.75pt (toque impreciso), horário 10:41 ET (ainda RTH mas fora do pico de volatilidade). Segunda-feira com nível de domingo traz incerteza adicional sobre validade do nível. Redução de contratos (4 vs 5 padrão), trailing mais apertado (0.8 vs 1.0) para proteção antecipada, e lock de breakeven mais conservador (0.8 vs 0.75) para garantir ganho antes de devolver."
2025-07-07,10:45,LONG,4.50,4,0.8,0.8,0.55,"Nível de domingo/Globex (menos confiável que RTH). Distância de 4.50pt do toque é significativa, sinalizando reversão menos limpa. Hora 10:45 ET é RTH mas sem urgência de horário premium. Segunda-feira oferece volatilidade normal. Reduzido contratos (4 em vez de 5) e aumentado be_lock_frac (0.80) para travamento mais conservador do MFE. Trail_mult em 0.80 protege ganho antes por ser sinal de qualidade mediana."
2025-07-07,10:51,LONG,4.00,4,0.8,0.8,0.55,"Sinal de qualidade média-baixa. Nível originário de domingo/Globex (menos confiável), toque a 4pt de distância (não é toque limpo), segunda-feira de manhã (pré-NY). Reduzido para 4 contratos (menos risco), trailing mais apertado (0.8x) pra proteger ganho logo, be_lock_frac elevado (0.80) porque se o breakeven ativar, devemos garantir a maior parte do ganho já capturado — este é o perfil de sinal ""menor confiança""."
2025-07-07,11:16,LONG,0.75,4,0.8,0.8,0.55,"Segunda-feira 11:16 ET, sinal de reversão LONG em nível de domingo (Globex). Distância muito curta (0.75pt) é positiva, MAS origem domingo/Globex torna o nível mais espúrio e menos confiável — esse range costuma ser menos líquido e mais sujeito a ruídos. Reduz contratos (4 vs padrão 5) para menor risco. Trail_mult reduzido (0.8) pra travar ganho mais rápido — não deixa respirar muito em sinal de menor quality. be_lock_frac elevado (0.8) garante mais do MFE quando breakeven ativa. Confiança moderada-baixa (0.55)."
